date,equity,cash,invested_capital,gross_exposure,open_positions,daily_return,cumulative_return,drawdown_from_peak,cash_yield_today,strategy_return_excl_cash,strategy_return_incl_cash
2024-02-13,10499.078689727092,4110.252188720276,6388.826501006817,0.6085130600324022,12,-0.007570209711817988,0.04990786897270927,0.007570209711817988,0.7338425618140111,0.048000831084620055,0.04990786897270927
2024-02-14,10576.748696595983,3678.2567842642457,6898.491912331737,0.6522318067887861,13,0.007397792622021893,0.05767486965959834,0.0002284199313492552,0.656714298208221,0.05570216034168829,0.05767486965959834
2024-02-15,10613.053044273445,3130.8498496818565,7482.20319459159,0.7050000752261208,14,0.003432467643780468,0.06130530442734461,0.0,0.5589805123516973,0.05927669705819927,0.06130530442734461
2024-02-16,10581.439180606547,3131.408930012157,7450.030250594389,0.7040658764309355,14,-0.0029787718515131845,0.058143918060654665,0.0029787718515131845,0.5590803303003316,0.05605940265847953,0.058143918060654665
2024-02-20,10539.00357488636,3118.667719467544,7420.335855418814,0.7040832468356789,14,-0.004010381290851517,0.053900357488635864,0.00697720713146166,0.5568055203477137,0.051760161534425864,0.053900357488635864
2024-02-21,10556.151708759624,3146.501371995914,7409.65033676371,0.70192723079331,14,0.0016271114960173527,0.05561517087596246,0.005361448329378127,0.5617749280478332,0.05341879742894773,0.05561517087596246
2024-02-22,10629.93403311969,2619.1614104483892,8010.772622671301,0.7536051115380521,15,0.0069895096618251,0.06299340331196901,0.0,0.46762389045677366,0.060750267475908615,0.06299340331196901
2024-02-23,10647.796872673973,2088.037506061832,8559.759366612141,0.8038995736835968,16,0.0016804280721429699,0.06477968726739736,0.0,0.37279726942721514,0.062499271704393955,0.06477968726739736
2024-02-26,10631.412116672309,2088.4103699022003,8543.00174677011,0.8035622787468535,16,-0.0015387930665462513,0.06314121166723097,0.0015387930665462513,0.3728638403681843,0.060823509720190794,0.06314121166723097
2024-02-27,10629.939638515267,1584.7848743046882,9045.154764210578,0.850913088107992,17,-0.00013850259409409205,0.06299396385152667,0.0016770825338088269,0.2829467727735562,0.06064796722720933,0.06299396385152667
2024-02-28,10637.733841650339,2114.7232668363818,8523.010574813958,0.8012054730532435,16,0.0007332311753522891,0.06377338416503386,0.0009450810476540061,0.3775617330541656,0.06138963136741116,0.06377338416503386
2024-02-29,10631.281637592801,2115.100895991174,8516.180741601627,0.8010493026059944,16,-0.0006065393394479868,0.06312816375928021,0.0015510471582675933,0.37762915479221104,0.06070664804617798,0.06312816375928021
2024-03-01,10706.584014007276,2650.240105743176,8056.3439082641,0.7524663233132152,15,0.0070830948686564366,0.07065840140072766,0.0,0.4731726666208134,0.06818956842096369,0.07065840140072766
